,source_name,normalized_url,review_source_id,reviewer_source_id,product_name,product_source_id,review_date,review_rating,review_content
2030,target,raewellness.co,d0143efc-3491-41cb-bcdc-ae438a651729,Ashley B.308944835,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-07 00:00:00,2.0,"I really wanted this product to work for me, however, it just didn't. I took it exactly as the instructions stated, but I didn't notice any difference at all."
2031,target,raewellness.co,cbc6995b-ca6a-4f06-8309-cf4f85b88d0d,Lara N.308944112,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-03-11 00:00:00,5.0,"I'm super excited that I found something that, over all, makes me feel good. The natural vitamins and such, I feel, are better working towards my health. The spearmint flavor is amazing btw!! So happy and will continue to take more."
2032,target,raewellness.co,6889f50a-da24-46b3-8bab-7ffbcb81f25e,Gabrielle F.308943312,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-05-22 00:00:00,4.0,Even just the smell of these is great. I was pretty nervous about deciding to take something to help with my drive because I thought anything I took would make me act weird. But I trust the ingredients and the effects have been great for me. Not overwhelming at all. The only reason I don't give it a 5 is because of the size. Also I'm still looking but I couldn't find much information on the capsule material.
2033,target,raewellness.co,e7662741-7e6a-4c12-8116-e5a80ce69b8d,Candice R.308945415,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-05-03 00:00:00,4.0,Seems to work!
2034,target,raewellness.co,1e70c43f-2dd4-4e34-ad7b-fca92f060825,Katie B.266073873,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2019-12-25 00:00:00,2.0,I tried for about a month and didn't really see much of a change
2035,target,raewellness.co,dc69b62e-b630-4c4c-b3b1-8ab79022a796,Becky S.308943801,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-03-27 00:00:00,1.0,On Second bottle and still nothing. Maybe a third bottle will be the charm.
2036,target,raewellness.co,5e914963-fcfd-4e31-9a04-d956bdf6c9f8,Katie Z.308943885,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-07-28 00:00:00,2.0,"I have been taking Rae in the mood now pretty religiously (maybe missed a day here an there) for 8 weeks with little no effect on my sex drive. I was and still am sort of hopeful, will continue taking a little longer. I have also been taking the Rae multivitamin and added exercise to my routine daily for those 8 weeks, feeling better over all, but still lacking in the desire department."
2037,target,raewellness.co,09217800-8b0b-491a-a22d-76a7d55a2a87,Laura A.318241321,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-10-21 00:00:00,4.0,I've been taking these for almost a month now and they're okay. I'm older and my libido is slowing down and I'm looking for a little something to help.
2038,target,raewellness.co,5d4bf495-f746-44a8-bd7d-4ce487775c0a,Erica B.268883391,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2020-03-06 00:00:00,1.0,I was really excited about this product however I have not noticed a single change. I took every single day as recommended but no change!
2039,target,raewellness.co,311ff97f-4f3e-4b42-bd14-316fd119962e,Millie F.308945003,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-02-01 00:00:00,1.0,I bought 3 different vitamins from this company and can tel 0% different. Was hoping for the best but it was a joke. Don't waste your money.
2040,target,raewellness.co,94228f94-41cc-4ff7-aa99-5d1448119751,Beth D.318241383,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-11-05 00:00:00,5.0,"I didn't realize how much these were working until today when I ran out! I am more lively, in a good mood, happy, and just feel better. I am more open to wanting sex as well. Am I a sex machine? Not so much, but I am more apt to initiating when I always kind of felt like I needed to do it instead of wanting to do it. I can't wait to get my next shipment. I never leave reviews, but I really recommend trying them."
2041,target,raewellness.co,6cbad36b-fe5d-42ee-9851-c623d94d081e,Maria J.279539560,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-05-13 00:00:00,5.0,I have pcos and I haven't had much of a sex drive because of it. I started taking these because I wanted to be able to enjoy time with my husband. And it was the best decision I ever made! I recommend these to everybody.
2042,target,raewellness.co,db96c634-6bb1-48d8-862a-3b32613b0a7e,Kari K.308943708,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-03-27 00:00:00,3.0,"I didn't really notice a difference. But overall my health, energy and mood are well. These could have contributed but I'm not 100% sure."
2043,target,raewellness.co,cf120349-83fc-407e-828d-f4d65153d701,BriannaT279539259,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-04-16 00:00:00,5.0,"It's been 2 DAYS LADIES. Total of 2 doses and BAM! My sex drive is ALIVE!!! I actually ordered these after my husband and I got into an argument about how I act during sex. He says I'm bored, but no I'm not bored, I'm just not into it. so I go through the motions. Anyway lots of hurt feelings later TONIGHT IS MAKE-UP SEX AND I CANT WAIT. Been feeling frisky all day. If your sex drive is low and definitely try these. Can't hurt."
2044,target,raewellness.co,b438ae50-3abf-4fa5-8f09-6a6646fdb917,Tiffany308943498,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-04-21 00:00:00,5.0,"I like them haven't seen to much of a change but only been on it for about 2 weeks, what I did notice was a reaction though not sure if anyone else has but after taking it my face will burn like dry skin burn an feel hot for a little while then stop. Really weird. But other wise going to keep taking them to see if they help."
2045,target,raewellness.co,f35832d1-f8fe-4e5d-9a83-5e059f0af3fb,Lesley H.266074040,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-04 00:00:00,1.0,"Didn't notice a difference. Bummer, as I had high hopes."
2046,target,raewellness.co,8f6aef69-3fbc-4d6e-b2f0-521e210679f1,Brittani K.279539118,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-03-28 00:00:00,1.0,"I really wanted this to work. I REALLY did. I had an emergency hysterectomy at 24 years old. The procedure greatly impacted my sex life &basically left it nonexistent. It's remained that way for almost 10 years now. It's frustrating & embarrassing, especially for my marriage & my age. Thank God I have an understanding husband. My hysterectomy also caused me to have constant, horrible acne. So 2 years ago after trying almost everything that my dermatologist knew of & not having any positive results. We opted for ""accutane"". It wasn't the best to experience during the process, but I haven't had a single pimple/zit since I completed the regimen. Until I started taking these. My face broke out, badly & by process of elimination, we discovered it was because of these pills. I stopped taking them & skin is back to being clear again. I know my situation is unique. So I'm not bashing this product. It just wasn't a good fit for me. The hunt to find a fix for my ""mood"" is now back on."
2047,target,raewellness.co,2ed2c91e-b863-4894-844f-eb43e48082aa,Crystal S.279539025,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-04-01 00:00:00,1.0,"One my second month and I still don't see any difference, these don't work for me."
2048,target,raewellness.co,bdedf989-027f-48c5-b03f-75afca7c1b0b,Meghan P.263858613,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2019-12-05 00:00:00,5.0,Great product!!
2049,target,raewellness.co,e23ca30a-c704-4565-821b-2607336dd556,Janisha D.330686458,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2021-02-11 00:00:00,5.0,These vitamins are out-of-this-world amazing! It works fast and effective and it smells phenomenal. I also appreciate the fact that the packaging is small and discreet.
2050,target,raewellness.co,44065bd0-35a9-4d07-9dad-907ab13f5b62,Janice M.308944325,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-09-30 00:00:00,5.0,so far very good...
2051,target,raewellness.co,cd5352ff-adaa-4f43-997d-716fd46bff76,Tabitha D.308943791,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-07-08 00:00:00,4.0,"I've only been taking this for 3 weeks, so I am unsure if this is working or if I am just experiencing a placebo effect. I have just started menopause, and with the stress of recent times I have not been feeling myself. Last couple of weeks I have honestly felt better, so I will continue taking this for a while."
2052,target,raewellness.co,1701da68-5909-4ea0-b98e-f6b1af7c473a,Linda K.268883282,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2020-03-12 00:00:00,2.0,I bought both hoping that the mood would help me with premenopausal symptoms and the destress for my husband. So far neither of us have noticed any kind of difference. I'm sure it works for some but it's not worth it for me to purchase again.
2053,target,raewellness.co,4ee54396-3b05-4af0-9a8d-72c8a0caf86c,Whitney N.308945537,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-05-07 00:00:00,5.0,I love it! I've taken it for about 2 and a half weeks and can really tell that it works!
2054,target,raewellness.co,4e5e95a3-a4b0-4b14-b031-dd6d8a37a4c0,Angie L.308943510,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-06-06 00:00:00,5.0,I feel like this has definitely improved my libido! I'm so glad I decided to give it a try.
2055,target,raewellness.co,f0d1765c-9b6b-442f-88b7-98e33f193ccc,Amanda C.308945020,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-02-03 00:00:00,1.0,I was very hopeful that I would feel something but I've been taking them for weeks and I have not noticed any change.
2056,target,raewellness.co,d6e1b999-8444-4774-b234-ff6e2b6c825c,Lauren279539588,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-05-18 00:00:00,5.0,Been taking this along with the rebalance and it's been a complete 180 for my sex drive. I don't think it was this high in my 20's.
2057,target,raewellness.co,222d4f3d-a46e-449b-a5b1-abcf58d29708,Meghan P.308944039,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2019-12-05 00:00:00,5.0,Great product!!
2058,target,raewellness.co,fc8b31dc-c524-4aa6-bb8b-f5f559350592,J308943697,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-07-01 00:00:00,1.0,"Tried for 3 months and saw no difference in my my mood. In fact, I almost feel more irritable lately. I tried the Rebalance formula before this, and I seemed better on it - more relaxed. I'm going back to that since nothing seems to help with my being ""in the mood""."
2059,target,raewellness.co,b46411db-567c-4a78-a5be-bf41452f83b0,Sarah J.308943555,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-04-22 00:00:00,2.0,I haven't really noticed a difference while taking this
2060,target,raewellness.co,5cd273ac-43cc-407b-a930-bdaf4c313461,Kala S.266073963,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-14 00:00:00,5.0,"I was curious how these vitamins would work for me. I'm in varies anxiety and depression medications. I have endometriosis and cervical cancer so I have problems when it comes to the bedroom Due to all the medications I take and heath problems. I looked for a while for something that would help. The reviews looks promising so I tried them and I can happily say These vitamin changed my life, literally. Hubby is happy and so am I ."
2061,target,raewellness.co,a2c660db-cedc-4dc8-a7f0-93a31b415395,3148578901,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2021-02-03 01:50:40,5.0,These absolutely worked for me and have been a godsend for my decreased libido after being on the pill for a decade. I have been taking consistently for just a week and have noticed a drastic difference.
2062,target,raewellness.co,52c9627c-701c-4bc0-b919-6ac1cb95ddb5,Brandy P.371012372,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2021-04-22 00:00:00,1.0,They did nothing for me.
2063,target,raewellness.co,b14cd853-7da2-463d-b263-ac690cff35f7,Jamie R.308945370,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-02-29 00:00:00,5.0,I have pcos work three jobs and have been married for 8 years. I really needed a little boost in this department and this product has really helped :blush:.
2064,target,raewellness.co,6bf832ac-c2f2-49d1-ba9a-63a68846b3e5,Logan K.268883307,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2020-02-13 00:00:00,5.0,"I have only been taking these for about 3 weeks, but my energy levels have changed DRAMATICALLY!"
2065,target,raewellness.co,a6d62047-a0ae-4038-95a4-70701777e274,10011212130,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2020-08-07 22:51:52,3.0,Not in the mood... I can’t sleep either!
2066,target,raewellness.co,9c68e6a7-0b61-475b-bf80-f47ac73d42b0,Sarah B.308945428,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-04-30 00:00:00,5.0,"I've tried other supplements to help with my lack is sexual drive, but this is the only one that has actually worked! I call up one of my best friends and recommended it after just one week of use. As a side note, I haven't had any sugar cravings since I started taking these, so that's a major bonus! Thanks, Rae!"
2067,target,raewellness.co,7c17db01-cf41-4fff-8372-1afc98d61af8,Elizabeth R.308945503,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-05-12 00:00:00,1.0,Been using it for 3 weeks and it's not working
2068,target,raewellness.co,b59853bb-a703-4a6a-b7b2-5fdc18e85211,Erica C.308943870,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-07-10 00:00:00,5.0,I love this product! My energy is up and I feel great
2069,target,raewellness.co,b27d365a-6564-40e1-8bec-924559fc6dd8,Keagan B.308944871,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-17 00:00:00,4.0,Smooth energy and definite increase in overall good mood.
2070,target,raewellness.co,373ed4f5-964d-43cf-8486-3c7944874a14,Justine T.266073975,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-07 00:00:00,1.0,This did nothing for me. I was really sad. If anything it made me drier which is exact opposite of what should've happened. Boo.
2071,target,raewellness.co,efac23c6-d1f4-4e27-8043-a3f9b2ff1636,Carolyn N.308943360,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-02-11 00:00:00,5.0,"These pills have a smell that smacks you in the face as soon as you open the bottle. They also taste awful (to me, at least!) if they touch your tongue for even a moment. All that aside, these are quite possibly made of magic. I have had almost no libido since I had to increase my dosage of antidepressants. I figured I'd give these a shot and within three or four days, I could tell a HUGE difference! I highly recommend for anyone that's struggling to feel excited when their partner flashes bedroom eyes!"
2072,target,raewellness.co,1dd6d8a1-bc3b-4d08-ae1f-8e6a483c93de,Becka W.308944412,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-09-15 00:00:00,5.0,"Absolutely love this product! I was skeptical about it at first, but it really works. I have since gotten other supplements and feel amazing! The taste and smell is not bad at all. I will most definitely be sticking with rae supplements, especially in the mood!"
2073,target,raewellness.co,c50e4a7b-11d0-468c-83e4-b1cc99ab3830,Ann W.308944028,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-03-30 00:00:00,4.0,"I tried this for a month and it helped me be in the mood for about a week. I've almost gone through my second bottle and the one thing that I do notice is that I have increased energy. Not sure it really helps me get in the mood for sex, but I'll keep taking it for now."
2074,target,raewellness.co,aa283d79-a09c-4718-b3a3-0cf20178747e,Brandon M.266074039,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-20 00:00:00,4.0,Works well for my wife
2075,target,raewellness.co,0257e424-818f-44ba-8b06-257451fdfb0a,Hana W.279539438,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-04-23 00:00:00,3.0,I have been taking this for over two weeks now and have just noticed a slight change. I'll continue taking and update my review later.
2076,target,raewellness.co,e87f22d7-dc6c-42c5-8a3a-e2f03c1cc719,Tasia T.268883194,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2020-02-11 00:00:00,5.0,I absolutely love this product. I don't need it but I just wanted to try it out. The best part is the energy boost it gives! I only take one a day with one multivitamin.
2077,target,raewellness.co,a871792c-c8e3-481d-963c-d437f732c04d,Tiffany H.308944139,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-10-19 00:00:00,5.0,I love that they dont taste or smell like a vitamin and have helped improve my moods and balance out my hormones
2078,target,raewellness.co,f387d4eb-e0af-4cce-81b3-9d71413ae6f2,Kayla A.308943848,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-07-01 00:00:00,3.0,"I really wanted this to work. I love the branding and packaging. The scent of the pill is also very yummy! However, my antidepressants must be too strong because after a month and a half, I don't see any results. It has worked for a lot of other people, so don't pass it up. Give it a try! It's not that pricy, and it may just work for you, just don't get your hopes up to high. Good luck, ladies!"
2079,target,raewellness.co,f6680fd9-39ad-48e1-9d61-7cdca3bf4ce1,Diana H.266073974,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-06 00:00:00,1.0,I took this for the entire 30 days and there was no difference.
2080,target,raewellness.co,df3fad4c-40d5-4eaa-8ee4-9653a0fe8187,Laura L.279538902,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-03-27 00:00:00,4.0,I took one a day (half a dose) and could tell it was helping within a week!
2081,target,raewellness.co,613bdebe-1ea2-4254-ad1c-3a8370967e80,Kelly R.279538794,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-03-27 00:00:00,5.0,Works great
2082,target,raewellness.co,917062de-c5a9-4e2e-8959-0b10ebeb0df3,Tesla A.279539689,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-05-21 00:00:00,5.0,"I've been on birth control for 4 years and had almost no libido, this has helped tremendously!!!"
2083,target,raewellness.co,12ae09c0-86f5-40fe-a991-9b03dcdc9bfd,Vanessa R.279539558,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-05-02 00:00:00,1.0,It hasn't worked for me. I actually have had decreased urges. But it could be because I'm taking de stress and rebalance at the same time.
2084,target,raewellness.co,6162ce31-68d5-4840-85c9-d84d35984680,Andrea279539710,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-05-21 00:00:00,5.0,"I've been taking the In The Mood pills for over a week now. My mood has seriously improved overall, and my desire to have sex has also gone way up. My sex drive was almost non existent, it would stress me out. I'm so happy I found these!"
2085,target,raewellness.co,db734966-0a74-4eef-ad0b-a290761c1632,Bob C.308943476,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-06-07 00:00:00,1.0,My wife took this for full 30 days and nothing!!! Don't waste your money!
2086,target,raewellness.co,852a096e-b8c2-418c-85ac-afb74045902a,8145958140,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2020-11-12 15:07:31,1.0,Don’t waste your money. Did the full bottle and it did absolutely nothing for me.
2087,target,raewellness.co,2a45f8bd-1459-4146-9c61-4aee2c9c9dbd,Jamie R.308944624,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-01 00:00:00,5.0,Mood
2088,target,raewellness.co,0e6c7678-e8a2-4f28-943c-247d5fb93d8f,Bridget O.266073905,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-02 00:00:00,5.0,"I can feel when I take them because I am definitely ""in the mood."""
2089,target,raewellness.co,2fd083c1-2627-4808-949b-0ee8dfbaee37,Amy A.308943482,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-06-18 00:00:00,2.0,Not a fan. Couldn't tell a difference.
2090,target,raewellness.co,1d3f73b4-7ca4-4c87-8f83-bb4ad127b946,Alyssa H.263859119,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2019-10-29 00:00:00,4.0,I have seen and felt a definite improvement since I started using this product! Will definitely be ordering more! :)
2091,target,raewellness.co,fa4c7cb2-6f8c-4877-9dd3-e44498b482ba,Tara L.308944775,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-28 00:00:00,3.0,"They have a nice, minty taste but haven't noticed a difference."
2092,target,raewellness.co,3a59265c-2979-4a8f-8af0-a2841b94903e,Crystal R.338826941,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2021-03-02 00:00:00,1.0,I am allergic to them so i cant take them smell great tho. First time i took em i had to use my pen to be able to breath again.
2093,target,raewellness.co,4c4a601c-8eda-4860-a254-4fc52e60d5ab,Susan A.308943688,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-03-27 00:00:00,1.0,"No noticeable changes, won't be purchasing again."
2094,target,raewellness.co,592def96-36a1-4ec2-b0ff-3bf23b76e8a9,Sarah G.263858567,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2019-11-28 00:00:00,5.0,I was surprised how well it worked. I noticed that my mood was more cheerful and I felt less heavy while taking. Also found I enjoyed intimate moments with my husband so much more. It's not an obvious change but I noticed I had more good days. More energy and all that allowed me to enjoy myself. Also something I wasn't aware of but makes the pills more enjoyable is the touch of peppermint oils as you take it. Feels luxurious!
2095,target,raewellness.co,e13538c5-558d-4db3-9cf3-f839caa6106d,Amber308943771,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-07-27 00:00:00,4.0,"To be honest, I really haven't noticed a difference. I've been taking them for about 2-3 weeks now and I just can't tell if they're working. Maybe it's too soon. I'm gonna keep taking what I have left but I'm not sure if I'll be buying another bottle."
2096,target,raewellness.co,d702d00c-5147-4771-ae56-ac5a4c36464f,Brittany S.308943735,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-07-08 00:00:00,1.0,"I've been taking this about 6 weeks now. I was hopeful, but I've truly not felt any difference with it. Maybe I need to take it longer, but several weeks is usually plenty to see if something will work or not. Love the minty taste, but I'm disappointed that this has done nothing for me. :("
2097,target,raewellness.co,9be419ac-808e-48b5-ab56-1ec0626784bb,Undefined U.308943480,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2019-12-23 00:00:00,5.0,"Wow. 6 months postpartum and needed some serious help! I actually only take 1 pill a day and still have seen so much energy, physically and sexually!"
2098,target,raewellness.co,b2831230-b108-4949-a62f-4ca9f5308439,Krystle F.279539551,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-05-11 00:00:00,1.0,Ive taken this for a month with no results
2099,target,raewellness.co,277053ae-7290-42d4-ab57-67aaa063aadc,Morial A.308943503,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-06-18 00:00:00,1.0,"I haven't noticed any changes in drive sadly. I think taking this in combination with bc is the reason behind it not working. I may try it without bc one day but for now I'm looking for something that can help me feel more ""in the mood""."
2100,target,raewellness.co,59eb41dd-db81-4e8a-863b-34149e6bd211,Rachel B.308944524,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-02 00:00:00,2.0,I've been on both birth control and anti depressants for about 10 years now and was looking for a sex drive boost. I'm about halfway through my first months supplements (taking 2 pills a day as directed) and haven't seen a real positive change. I'll finish out this month and try another and see if there's any noticeable improvement.
2101,target,raewellness.co,6ab6199b-7c10-48b3-809f-47cda71d68bf,Lindsay R.308944695,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-15 00:00:00,2.0,"I like that it doesn't have a funky taste but I didn't see any improvement in ""that"" area. Kind of a bummer"
2102,target,raewellness.co,bb5c7fc4-7bf6-48b2-acc9-3a1423db8251,Stephani D.308943884,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-07-10 00:00:00,5.0,"Love it, love the spunk"
2103,target,raewellness.co,b743733b-8152-4a20-8dbc-b2c19779ea61,Christen B.318241325,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-10-30 00:00:00,5.0,"Love the energy it gives me , whether it be in the bedroom or just when I need a little extra pep to get things done around the house, love this supplement. I even take it when I'm feeling tired but need to study for my nursing school exams!"
2104,target,raewellness.co,14ce9460-7a49-4176-a99a-d1445fd0bb98,Amanda S.279539532,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-05-08 00:00:00,2.0,"down to my last few pills of the month and I didn't notice a change to my ""drive"". They did have a pleasant taste and were easy to take, didn't make me nauseous."
2105,target,raewellness.co,5a243137-fb70-446d-8ec4-5b4fca86339b,Montana M.266073994,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-03 00:00:00,5.0,Thanks Rae!
2106,target,raewellness.co,80d7eb37-bc6b-4611-a234-671bc50851ef,Valerie C.268883417,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2020-03-19 00:00:00,1.0,"The ordering process was great and easy, fast delivery. The product itself doesn't work in my opinion. I didn't notice any results whatsoever."
2107,target,raewellness.co,9d9bdd92-0437-48cb-bb61-12d835a54fb3,Amanda J.263859043,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2019-10-29 00:00:00,5.0,"I love these mini magic pills! I was expecting it to take some time to kick in, but they got to work right away!"
2108,target,raewellness.co,ac4583a3-314d-492c-b175-7dd74181a9e5,Jami T.308944126,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2019-12-06 00:00:00,2.0,"Back story. I've had issues with being ""in the mood"" for a little over 3 years now. Been with my boyfriend for a little over 4 years now. I had an IUD removed thinking that was the problem. Nope. I've tried numerous pills. None work. My boyfriend is like a rabbit and I'm good on once a month! Well its destroying our relationship at this point. These had such great reviews and at such a great price. Thought id give it a shot. I'd say since I started taking them, I've become even worse! Complete opposite direction of where I wanted to be. Lethargic, didn't even want to be touched not alone be intimate. But that's ok. I feel I have something more going on than some online pills can fix. So I will be going to the dr to figure it out."
2109,target,raewellness.co,ad80f34a-b66f-41c3-a028-d48dd1dc3f59,Dee308943418,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2019-12-11 00:00:00,4.0,"So, I've taken these every day for a little over a week. I think it's starting to work for my libido but am being patient. This has greatly improved my mood and energy though! Also, this has almost completely made my PMS symptoms nonexistent which I LOVE! My cramps are more bearable, less mood swings. I will continue to order these and maybe try some other kinds from this company."
2110,target,raewellness.co,e711daa8-3893-4a07-918e-3eb77d636217,Jamie L.279539169,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-04-11 00:00:00,5.0,"I'm on depo, so something I struggle with is my mood, fatigue, and sex drive. I saw ads about these pills and figured hey let's give it a try. I am more than happy with my purchase. I haven't experienced this overwhelming feeling of increased sex drive, but my mood and not feeling tired all the time has made me way more approachable and loving. So it's made me want to be more loving towards my partner. I will be a continued customer!!! IM OBSESSED!"
2111,target,raewellness.co,4a9f7f19-9789-469d-81a8-b2e5c2c6f33f,Andrea371017271,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2021-05-01 00:00:00,5.0,Love these have helped with menopause symptoms I got my sex drive back
2112,target,raewellness.co,57b743b2-09c9-4173-8dbc-06fde0127c99,Dayla S.308944851,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-28 00:00:00,2.0,"While I noticed a slight increase in energy, this had no effect on increasing my sex drive."
2113,target,raewellness.co,db990707-bb79-41f0-b0d9-58c28713ca2f,Ericka N.308944694,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-27 00:00:00,2.0,"I'm so upset, I didnt read any bad or negative reviews prior to purchasing, going on week 2 and have seen no results :thinking::sleepy:"
2114,target,raewellness.co,a7555a3c-350a-41ff-beb8-d05acfaef856,Becca S.263858364,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2019-11-29 00:00:00,1.0,I was so excited to try this based on the reviews I saw. But unfortunately I haven't noticed a difference at all.
2115,target,raewellness.co,55b8f1d6-b230-4a19-aa7e-f2e07e2aea66,Shannon W.308945192,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-02-12 00:00:00,1.0,I have been taking these for two weeks now and haven't noticed any difference.
2116,target,raewellness.co,166facfe-1642-48af-a8cb-620ea7eb02b7,Nicole S.308944181,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-03-27 00:00:00,5.0,I've been using this product for almost 3 weeks now and it's been a game changer for me! I will definitely purchase this again :nauseated_face:
2117,target,raewellness.co,0be208b2-da03-4401-ab80-e7ed1597c16e,Kimberly P.338826983,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2021-03-12 00:00:00,5.0,Great mood boost!
2118,target,raewellness.co,2f7fef47-279e-40fd-824f-7a971f82e4d0,Amanda D.266074068,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-24 00:00:00,1.0,I took 2 capsules every day like instructed and didn't notice any change in my mood. I don't feel I gained anything from taking these but will continue to tak them until i run out. Disappointed they didn't help me
2119,target,raewellness.co,ee1612ce-b7ff-46d3-b204-58af99df3b3d,20003297758,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2020-09-30 14:42:43,1.0,"Made my anxiety worse after 4 days, stopped using. Others might not have that problem, maybe because of my birth control/hormones."
