normalized_url,brand_name,author,date,rev_content,review_rating
athleticgreens.com,Athletic Greens,Lorie M.,3/6/21, I’ve been drinking AG faithfully for over a month and do not see any changes in myself. ,3
athleticgreens.com,Athletic Greens,David W.,3/6/21, The product is one ☝️ Of the best in its category. I have compared it to similar  ,4
athleticgreens.com,Athletic Greens,Michelle F.,3/6/21," Overall, I really like the flavor and this product. Its smooth and not gritty and I looked forward to drinking it every morning. However, I am no longer using this product and switched to a different one because it is not organic. Veggies are one of the highest sprayed crops with pesticides and I'm not willing to compromise on the organic label! If you ever get that USDA organic label, I'll be back! ",3
athleticgreens.com,Athletic Greens,Chad G.,3/6/21," I began using Athletic Greens nearly 3 years ago . I haven't kept a continual use which has actually helped me realize the true effectiveness of the product. ncluded driving through the contiguous 48 states, i realized I needed to change something so that I would be more mentally aware and less fatigued. Along with an Intermittent Fast Diet I introduced Athletic Greens into my daily diet. Results for me were nearly immediate. After the first week I noticed a shift in mentality and more regular energy. My mind seemed sharper and more focused. Having the greens first thing in the morning also cut out cravings which was a huge benefit to the diet and within a month I had dropped a significant amount of weight! ",5
athleticgreens.com,Athletic Greens,Jon H.,3/6/21, Have been taking this first thing every morning for a month now and have felt great. I feel more energetic throughout the day. ,5
athleticgreens.com,Athletic Greens,Jeffrey L.,3/6/21, Great ,5
athleticgreens.com,Athletic Greens,Sandra D.,3/6/21, I have been taking Athletic Greens each morning for almost one month and I have noticed a significant boost in energy. ,5
athleticgreens.com,Athletic Greens,Debbie G.,3/6/21, Delicious greens. I drink this stuff every morning and lost 15 pounds. ,5
athleticgreens.com,Athletic Greens,Susan S.,3/6/21, Improved energy levels and mental focus/clarity (no more brain fog). Easier to consume now that I’ve been taking it for a little over a month. It’s one of my little daily promises to myself. ,5
athleticgreens.com,Athletic Greens,Michele V.,3/6/21, Great product! ,5
athleticgreens.com,Athletic Greens,Luis O.,3/6/21, Love the product  ,4
athleticgreens.com,Athletic Greens,Theresa P.,3/6/21, Favorite way to start the day! ,5
athleticgreens.com,Athletic Greens,Malia T.,3/6/21," So my husband and I finally decided to try Athletic Greens after hearing about it advertised by different podcasters for a few years now. We always try to get enough greens and vegetables in our diet but never eat quite as many as we mean to. So here’s how it went for us. Just a couple days after starting it, we immediately noticed an increase in energy. Then only a few days later we noticed improved digestion. It’s been just over a month and we feel so much better than before!! The energy levels have stayed up, we don’t have nearly as many stomach issues as we used to, and for the first time in my life I have nice fingernails. They used to always break off and chip if I ever tried to grow them even a millimeter past my fingertips but now they feel much stronger and more durable than before. My mom actually said it looks like I got a French manicure but of course I didn’t. My hair is also getting smoother and easier to manage, which seems kind of impossible after just a month, but I’m happy to say it’s true. The greens don’t taste as great as orange juice or something, but considering everything that’s in the greens powder, it tastes as good as you could hope. Absolutely loving the greens and though it’s kind of expensive you couldn’t get me to stop taking it because it has really changed my life. ",5
athleticgreens.com,Athletic Greens,Lisa C.,3/6/21, I have been on athletic greens for over two months now and I am feeling great my digestion has improved and I have lost weight without doing anything different! ,5
athleticgreens.com,Athletic Greens,Yev T.,3/5/21, Love it 👍🏻 ,5
athleticgreens.com,Athletic Greens,Shagah Z.,3/5/21," I have been using athletic greens daily for about a month and have enjoyed the product. I definitely see a change in my skin, energy and GI. My only critique is the shipping fee. For a $100 product, you should bury the cost of shipping into the product and not add it on to the consumer to pay. ",5
athleticgreens.com,Athletic Greens,Bernadette S.,3/5/21," Easy way to get our needed greens. I love vegetables, but how much can you eat? ",5
athleticgreens.com,Athletic Greens,Bryan M.,3/5/21, Awesome drink. Best green drink taste ever. ,5
athleticgreens.com,Athletic Greens,Rosemary M.,3/5/21, Great customer service very helpful ,5
athleticgreens.com,Athletic Greens,Jesse S.,3/5/21, I Feel better my skin looks better and I have noticed a better sense of well being. Over all ,5
athleticgreens.com,Athletic Greens,Joel,3/5/21," My wife and I both take AG and the difference is notable. For digestive improvements and overall energy. And for some reason, I don't ""crave"" suspect foods now. Great stuff. The shipping, though, is tough to deal with. It seems to take over 1 week to get the order and we end up missing a day or two before it comes in. And that is with being aware of the situation. Overall we will still continue to use AG ",4
athleticgreens.com,Athletic Greens,Bridget M.,3/5/21, I am very satisfied with my body’s response to Athletic Greens. I feel stronger and more energized and my digestive tract feels healthier too. I live a healthy lifestyle overall so I feel confident that my personal response to Athletic Greens is enhanced by my overall choices. l being or a person who is embarking on a healthy way of life I would recommend including this product into your daily regimen. I’m definitely a fan! ,5
athleticgreens.com,Athletic Greens,Christine S.,3/5/21, I have a subscription and my FIRST auto ship didn't arrive in a timely fashion. I was out of product for 4 days before I got my shipment. Perhaps this shipping issue is related to Covid??? ,5
athleticgreens.com,Athletic Greens,Rebecca M.,3/5/21, I have so much energy and notice that this is the first vitamin supplement to really make a difference in my everyday. ,5
athleticgreens.com,Athletic Greens,Kim B.,3/5/21, Love that I can drink my vitamins because I hate taking pills ,5
athleticgreens.com,Athletic Greens,Jennifer B.,3/5/21, It was just made to sound like I would feel so much better. I don’t feel any differently at all. Little bummed for the cost. ,1
athleticgreens.com,Athletic Greens,Olivia L.,3/5/21, I wish the powder would dissolve better into the water. It’s gritty which is tough for me to get down. I’m also not a fan of the taste. I’ve not had other greens powders so I have nothing to compare it to. I can usually choke it down because the nutrients are awesome and I like how pure the ingredients are. Also appreciate how transparent they are about their supply chain. ,3
athleticgreens.com,Athletic Greens,Brian L.,3/5/21, Great stuff. After 4 years + it is all that it advertised as. Highly recommend it to everyone ,5
athleticgreens.com,Athletic Greens,Taunya M.,3/5/21, This is one supplement I don’t need to mask or layer with additional sweet items in smoothies and is light and delicious as is in water. I look forward to having Athletic Greens in the day and enjoy the sustained energy boost. ,5
athleticgreens.com,Athletic Greens,Matthew G.,3/5/21, Good stuff ,4
athleticgreens.com,Athletic Greens,Brian P.,3/5/21, Good but so expensive. Not sure it’s worth it. ,3
athleticgreens.com,Athletic Greens,Sam W.,3/5/21," Made Athletic Greens a daily morning ritual, really helped my overall well being and feel great about getting in the nutrients I miss during the day, highly recommended, best in its class! ",5
athleticgreens.com,Athletic Greens,Terry,3/4/21," I just got off the phone with Alex from customer service. She was so responsive and helped me navigate some changes I needed in my account. I love this product and my family members, using it regularly, have noticed a difference in their energy levels and their ""feel good"" factor. So in wanting to see if I could ship an order from my account to my son, Alex was so pleasant and was able to answer all my questions and expedite the product to my son at a different address and at the same time keep our regular shipment date for home. I also love the fact that I called and a real person answered! This company gets excellent ratings from me for both the health benefits of their product and the quality of their customer service. Thanks! ",5
athleticgreens.com,Athletic Greens,Steven E.,3/4/21, This is a super easy way to get a ton of nutrients (while hydrating) first thing in the morning. It helps set my body up for a better day! ,5
athleticgreens.com,Athletic Greens,Bryce H.,3/4/21," Cannot exclaim enough how great this product is. Easy to subscribe, and a shake a day keeps everything happy and healthy and moving. AND it's tasty, which is nice. ",5
athleticgreens.com,Athletic Greens,Kimberly G.,3/4/21, Getting my greens in one day at a time love the product and vanilla flavor! Will be purchasing long term ,5
athleticgreens.com,Athletic Greens,Sheila B.,3/4/21, Not sure if it's the masks or your product but I have been sick since I started using it. ,4
athleticgreens.com,Athletic Greens,Jim G.,3/4/21, Use it every day and I feel great. ,5
athleticgreens.com,Athletic Greens,Emma W.,3/4/21, I drink athletic greens first thing every morning mixed with coconut water for a little sweetness - YUM! I don’t even think about coffee once I drink this stuff. It’s hydrating and energizing and helps me start the work day or ski day or whatever the day has in store. ,5
athleticgreens.com,Athletic Greens,Michael B.,3/4/21, Real top notch stuff happening here. I don’t even need to eat breakfast anymore! ,5
athleticgreens.com,Athletic Greens,Shawn G.,3/4/21, Athletic Greens have been a daily morning routine for the past 2 years. The benefits are tangible in that I have not been sick with a virus since starting taking 'greens' first thing in the morning - well before any coffee or breakfast to let the prebiotics work. I also add D3 and believe this assists in the results that I have experienced. Other members of my family now green up and deplete my supply meaning I have to advance my autoship dates all the time ! ,5
athleticgreens.com,Athletic Greens,Brian C.,3/4/21, I've been using athletic greens every day for nearly 9 months and can't imagine starting my day any other way. ,5
athleticgreens.com,Athletic Greens,Kenneth F.,3/4/21, Drink in the morning. Great vitamin supplement and helps with dehydration. Flavors not bad. Gives me energy and makes me feel like my system is clean. Good stuff. ,4
athleticgreens.com,Athletic Greens,Jaymei M.,3/4/21, It’s awesome heard about on armchair expert ,5
athleticgreens.com,Athletic Greens,Tommy M.,3/4/21," Taste takes some getting used to, mixes well with almond milk I’ve found though! Ran out 2 days before the monthly result came (very common problem on the Facebook page, the art probably needs to be increased slightly). Welcome pack with shaker and storage jar was a very nice touch - kudos! After all that, I love being on this mix, I feel great, and no more coffee cravings. I’m actually saving money each month from not buying coffee, more so than the cost of AG, so for that reason along it’s a winner! ",4
athleticgreens.com,Athletic Greens,Mathieu,3/4/21, Taste wise it's unbeatable compare to its competitors. ,5
athleticgreens.com,Athletic Greens,Dave B.,3/3/21, So far I’m feeling good! ,5
athleticgreens.com,Athletic Greens,Brad F.,3/3/21, I am a man in my mid 50’s and since I have started athletic greens I have less appetite and more energy. I am losing weight and feeling great. Thanks Athletic Greens! ,5
athleticgreens.com,Athletic Greens,Erin H.,3/3/21, I consider myself a healthy eater. Mostly a Paleo diet. My stomach hasn’t felt so good since using AG for the past 2 months. I am less bloated during the day by drinking it first thing in the morning! ,5
athleticgreens.com,Athletic Greens,Kahina M.,3/3/21, cela fonctionne vraiment . gros merci ,5
athleticgreens.com,Athletic Greens,Dr B.,3/3/21, Good stuff ,5
athleticgreens.com,Athletic Greens,Lori A.,3/3/21, I love Athletic Greens! Delicious and easy way to get all the vitamins! ,5
athleticgreens.com,Athletic Greens,Alexis M.,3/3/21," By far the best supplement I’ve tried. It truly has everything. Makes me feel good, and tastes good to boot. You really can’t beat it! My husband and I are obsessed. ",5
athleticgreens.com,Athletic Greens,Owen C.,3/3/21," I was recommended to try athletic greens by a friend of mine and I'm 90% very happy with it. My first very small issue is that there is just a little bit of grittiness if I don't stir it enough at the start. The second is that, because it uses so many greens, there is a slight bitterness (that I solve with a sugar-free flavoring/sweetener). The third, more substantial issue, is that the ceramic container that comes with is very heavy and completely smooth, and every time I take it out of the fridge I'm worried that I'll drop it and it will shatter. Other than those things, I'm very happy with the product! ",4
athleticgreens.com,Athletic Greens,Peter C.,3/3/21, I took Athletic Greens every morning for 8 weeks and did not notice any differences. I workout at least 4 days a week and do various sports along with a fairly healthy diet. I gave it two stars because it didn't taste as bad as I thought would. I am open to trying new things as it pertains to my health but it must have positive noticeable results ,2
athleticgreens.com,Athletic Greens,Victoria O.,3/2/21, I like greens products. My favorite supplier is out so I tried these. In truth I prefer my favorite supplier but these Athletic Greens will do for now. g that. ,4
athleticgreens.com,Athletic Greens,Zachary R.,3/2/21," This company put out a promotional one time only purchase, then continued to reactivate a subscription even though I did not even have an account with them. So for this reason I couldnt cancel the subscription. This company is a scam and is only after your money. ",5
athleticgreens.com,Athletic Greens,Nicole H.,3/2/21," This tastes like you are drinking sand! I tried it twice and can not drink it. The flavor is ok, but texture is awful! It is very gritty! I wasted my $100 once but NEVER again. I find it very confusing why drink has SO many good reviews. How?! ",1
athleticgreens.com,Athletic Greens,Joni G.,3/2/21, I’m on my second order and enjoy drinking Athletic Greens every morning!  ,5
athleticgreens.com,Athletic Greens,Michele D.,3/2/21, Best tasting greens ever! ,5
athleticgreens.com,Athletic Greens,Katherine C.,3/2/21," Immediate energy, better athletic performance and my skin is glowing! Love this product. ",5
athleticgreens.com,Athletic Greens,Stephanie R.,3/2/21, Tastes GREAT ,5
athleticgreens.com,Athletic Greens,Alex K.,3/2/21," Great product and service. Have been using it for many years. Thank you, the Athletic Greens team! ",5
athleticgreens.com,Athletic Greens,Betsy W.,3/2/21, Love it! ,5
athleticgreens.com,Athletic Greens,Nikki V.,3/2/21," taste is pretty good all things considered. I cannot say I have noticed an improvement or feel more energy, but I am sure they are good for the body. Expensive at almost $100 (after shipping and tax) per month, though. ",3
athleticgreens.com,Athletic Greens,Andrew L.,3/2/21, I've tried several green superfood powders and this is by far the best tasting I've tried ,4
athleticgreens.com,Athletic Greens,Kristin O.,3/2/21, I like the taste. I don’t feel any difference. ,3
athleticgreens.com,Athletic Greens,Brett S.,3/2/21, Good but very expensive ,4
athleticgreens.com,Athletic Greens,Garth S.,3/2/21, My Dr told me (he’s not a nutritionist) I could get the same from a good multi vitamin for almost a $1 a day cheaper. ,4
athleticgreens.com,Athletic Greens,Ed W.,3/2/21, Great product. ,5
athleticgreens.com,Athletic Greens,Rosario V.,3/2/21, Fantastic ,5
athleticgreens.com,Athletic Greens,Haley A.,3/2/21, One month in and feeling amazing! I love the addition of athletic greens to my morning routine! ,5
athleticgreens.com,Athletic Greens,Lawrence A.,3/2/21, Hand down the best greens product around. This stuff has all of the little things I neglect and has been keeping me healthy for almost two years now. ,5
athleticgreens.com,Athletic Greens,Susanne B.,3/1/21, I have been taking my greens each morning for the last month. I look forward to it each morning and I have found that I am not even craving my morning coffee anymore. If I do have some (after my 1/2 hour of course) it is far less than I used to have. I also am craving fewer sweets throughout the day and feel more energized. I am 62 years of age but feel much younger! This has become an important part of my self care regimen! Thank you thank you! ,5
athleticgreens.com,Athletic Greens,Stephanie F.,3/1/21, This product is everything it says it is. Enjoy getting the vitamins in and taste great. Super easy and fast. Thank you. ,5
athleticgreens.com,Athletic Greens,Heather W.,3/1/21, I am in my first trimester of my first pregnancy and I was exhausted! No motivation to work out like I used to due to over all fatigue. I have started Athletic Greens and feel amazing. The sustained energy lasts all day and I have started working out again. I really feel the difference and will continue to take AG through my pregnancy and postpartum. ,5
athleticgreens.com,Athletic Greens,Clinton B.,3/1/21," I love the supplement. It feels great taking it. However, for how expensive it is, it’d be nice if the monthly subscription bags were a little less stingy. I even off the top of the scoop, with no extra, every day, and I still have to go 2-3 days without it at the end of every month. It’s disappointing that for 100 bucks a month, you can’t throw a in another 2 scoops worth. ",4
athleticgreens.com,Athletic Greens,Joan V.,3/1/21, I could feel the difference immediately! ,5
athleticgreens.com,Athletic Greens,Stacy S.,3/1/21," I have been taking AG for a month. I feel so much better. At 10am, I notice I am in a better mood, and by 3pm.... I am not exhausted and starving. Love them so far! ",5
athleticgreens.com,Athletic Greens,Marie T.,3/1/21, Mixes smooth and has a great flavor for “greens!” ,5
athleticgreens.com,Athletic Greens,Mike F.,2/28/21, Honestly have not felt a whole lot different taking it ,2
athleticgreens.com,Athletic Greens,Anthony L.,2/28/21," I'll start off by saying that athletic greens definitely changed my life and might have even saved it. I don't eat a lot of vegetables, and ever since I started athletic greens, I have a normal sleep schedule for the first time in years, I'm no longer tired during the day, and I have energy to actually go back to work again. The taste isn't fantastic, and the texture makes it a little hard to take down, but it's way better than trying to eat vegetables.  ",4
athleticgreens.com,Athletic Greens,Margaret R.,2/28/21," Taste, check! I enjoy the taste. I add more water to get the last bits, too, at the end. had to cut back the amount recommended per serving. No idea except maybe my body processes it differently? Working my way up slowly.  ",4
athleticgreens.com,Athletic Greens,Kyle D.,2/28/21," Tried it for a month. Like it. Thought it tasted fine. Every morning on an empty stomach as recommended. Not sure what it really did for me. $70 - $90 a month seems like a lot. Considering trying it for another month or two, but have yet to decide. ",4
athleticgreens.com,Athletic Greens,Judith C.,2/28/21," I need probiotics, and some nutrient support.... and found both in Athletic Greens! A month in, and already on subscription!! Loving the changes happening in cravings, sleep, gut health, and more to come! ",5
athleticgreens.com,Athletic Greens,Cody J.,2/28/21, Taste is great! I’m hooked! ,5
athleticgreens.com,Athletic Greens,Thyra S.,2/28/21," Good flavor, good ingredients, but can’t justify the cost ",3
athleticgreens.com,Athletic Greens,Mark S.,2/28/21," Starting month 2 of Athletic Greens, journey is off to a great start. ",5
athleticgreens.com,Athletic Greens,Sandra G.,2/28/21," I’m loving the way I feel after taking the AG for about one month now. Me Husband has started also, he never likes anything green but love the taste. We travel a lot so I just ordered the individual package so we will not be without. ",5
athleticgreens.com,Athletic Greens,Tara L.,2/28/21," Now that I mix my greens with my vanilla protein powder, some yogurt and unsweetened almond milk, I look forward to drinking them more regularly! ",4
athleticgreens.com,Athletic Greens,Pearl Q.,2/28/21, Havent seen any noticeable improvements but the placebo effect makes me feel better!! ,3
athleticgreens.com,Athletic Greens,Brandon K.,2/28/21," Thank you for this product. I can’t stomach my wife’s green smoothie, most just promote my gag reflex. This one is flavorful, so I’m all in. :) ",5
athleticgreens.com,Athletic Greens,Gypsie B.,2/27/21, 😍 ,5
athleticgreens.com,Athletic Greens,Martine P.,2/27/21, This is so easy to consume and is loaded with so much vitamins and minerals that is needed in these times when it's necessary to support our immune health as much as possible. Thank you. ,5
athleticgreens.com,Athletic Greens,Bob W.,2/27/21, I don’t know anyone who wouldn’t benefit from a morning serving of AG. I have much more sustained energy after taking it with some Vit D. ,5
athleticgreens.com,Athletic Greens,Nathan H.,2/27/21," Thanks you. Simple, easy and taste delicious ",5
athleticgreens.com,Athletic Greens,Jesse M.,2/27/21, 👍 ,5
athleticgreens.com,Athletic Greens,Randall E.,2/27/21," Just received my 3rd month’s pouch of AG. At 68, I am probably not the typical AG subscriber. And though I have never lacked energy, am in relatively good physical shape and get plenty of regular exercise, I continue to feel good & strong, and know that I am getting a group of vitamins and minerals without taking a handful of pills. I have to believe that body absorption of the vitamins is more efficient when taken in this fashion. Although, I am perplexed why AG put additional D3 and K2 in a liquid supplement bottle. Maybe it’s a science or pharmacology answer. I had a couple of start-up issues with receipt of product and promo items, however the AG customer support reps whom I chatted with were incredibly helpful, knowledgable and followed through on promises. I could not have asked for more. ",5
athleticgreens.com,Athletic Greens,Timothy S.,2/27/21, i love the product but its very expensive and my deliveries are taking way too long. last order was sent on the 15th and i still dont have it ,4
athleticgreens.com,Athletic Greens,Christian T.,2/27/21, It brings a feeling when I take this. I'm going to take it for a few months to see if it is something that is real. ,4
athleticgreens.com,Athletic Greens,Mary P.,2/27/21," I’m on my 2nd month of AG’s and I am feeling so much better. I have more energy, I’m sleeping better and my digestion is improving. Thank you for a great product! ",5
athleticgreens.com,Athletic Greens,David M.,2/27/21," Great product, a little on the pricey side though ",4
athleticgreens.com,Athletic Greens,Dani G.,2/27/21, Love it. Tastes great and I feel the energy ,5
athleticgreens.com,Athletic Greens,Stephanie R.,2/26/21," I love Athletic Greens, it’s the best way to start my day everyday! I love the travel packs too for vacation or anytime I’m away from home. Easy to pack and to make sure I don’t have to miss a single day! ",5
athleticgreens.com,Athletic Greens,Christopher C.,2/26/21, Great Product. Great Customer Service. ,5
athleticgreens.com,Athletic Greens,Kimberly K.,2/26/21, It taste great I enjoy the I feel being a truck driver through Covid I felt more secure in my travels ,5
athleticgreens.com,Athletic Greens,Alexandra T.,2/26/21, I'm the worst when it comes to consistency but I've been drinking AGs for a month everyday and it feels so good. It feels like I'm doing at least one thing right everyday. I'm very picky about shakes flavour-wise and this one doesn't make me wince when I drink it! Gives me that little boost in the morning and I'm loving it. ,5
athleticgreens.com,Athletic Greens,Lidet K.,2/26/21, The most effective yet simple gesture of my morning routine: taking Athletic green! in a few more months! ,5
athleticgreens.com,Athletic Greens,Jane K.,2/26/21, I have already reached out and spoke with someone. I love your greens a lot but unfortunately found out that I can’t take it because of my grass allergy. I started wheezing soon after I would drink it If it didn’t have the wheatgrass and something else I would totally be using this all the time. I told the gal if you ever have a product without grass im in!!! Thanks ,5
athleticgreens.com,Athletic Greens,Stephanie A.,2/26/21, I tried this product after hearing about it from a Podcast. I love the way it tastes and it has really helped with my energy level. I was having trouble with my skin breaking out and that has cleared up also. There are so many supplements on the market but this one is worth the price. ,5
athleticgreens.com,Athletic Greens,Kathy B.,2/26/21," Im a fit 50+ Woman going through menopause. For quite some time I have been looking for a single supplement that doesn’t involve swallowing a bunch of horse pills yet can provide me the needed vitamins, probiotics & minerals. I am happy to report that I have found success with Athletic Greens. Ive been taking it for 2 months every day first thing in the morning. I have noticed slight increase in energy, deeper uninterrupted sleep & less hunger. Also my skin looks clearer. Really enjoying the benefits & just recommended it to 2 more friends. Thanks AG! ",5
athleticgreens.com,Athletic Greens,Jason C.,2/26/21, I’ve been taken my Athletic Greens for 1 full month and I couldn’t be happier with the results. I go to the gym 4-5 days per week and run/train for Obstacle Course Races. My energy levels are improved and I feel great. Best of all is that I love how easy this was to add to my daily routine. Easy change for great results. ,5
athleticgreens.com,Athletic Greens,Eric B.,2/26/21, Best greens on the market....people should not waste time on PlantRise.....they do not compare. ,5
athleticgreens.com,Athletic Greens,Simona B.,2/26/21," Beautiful packaging, and accessories come with it, taste is ok, not horrible, you get user to it. I definitely feel good taking it-all the ingredients are spot on, & company’s motto is great. But I don’t really know the true effect it is having on me individually. I made a few changes at once to my well-being and I definitely feel better over all. But I contribute it to my whole routine. So not sure of AG’s exact effect. That may not have been helpful but the company & customer service are stellar ",5
athleticgreens.com,Athletic Greens,Christopher B.,2/26/21, The absolute best way to start my day ,5
athleticgreens.com,Athletic Greens,Brittany H.,2/26/21," Great taste and good benefits, but steep on the price. ",4
athleticgreens.com,Athletic Greens,Jeffery O.,2/26/21, I’d like the shipping process to be more reliable. ,4
athleticgreens.com,Athletic Greens,Ken J.,2/26/21," I take my Athletic Grwwns in the morning and I feel as though I think more clearly, have more energy, and one more reason to bypass the doughnuts in the break room. ",5
athleticgreens.com,Athletic Greens,Jodi F.,2/26/21, Tastes great. And it seems to help me crave good food rather than junk. ,5
athleticgreens.com,Athletic Greens,Erik P.,2/26/21," Has a minor stevia taste that I could go without, but otherwise 10/10 ",4
athleticgreens.com,Athletic Greens,Adrienne H.,2/26/21, Athletic greens allow me the opportunity to get all the vitamins I need first thing in the morning. And..it tastes pretty great too! ,5
athleticgreens.com,Athletic Greens,Luke P.,2/26/21, Been taking it now for a month I see no difference in energy yet ,3
athleticgreens.com,Athletic Greens,Sarah P.,2/26/21, I look forward to drinking this every morning. It tastes amazing & makes me feel amazing. ,5
athleticgreens.com,Athletic Greens,Jason L.,2/25/21," Hi, the product is great. My only complaint is the recurring delivery of my athletic greens comes after I've already used the month priors supply. If it showed up a week before completion of prior months supply ends that would be better. Last time there were 4 days without before next shipment arrived.  ",4
athleticgreens.com,Athletic Greens,Albert P.,2/25/21, Great ,4
athleticgreens.com,Athletic Greens,Karen S.,2/25/21, I really love basically getting a daily multivitamin in an easy to use powder that tastes great on it's own or added to a smoothie or yogurt. This is a high quality product and I'm grateful to have discovered it. ,5
athleticgreens.com,Athletic Greens,Todd F.,2/25/21, Product - great. Sluggish mornings and afternoon doldrums are gone.  only hand wash the bottle and cap so I was disappointed by the material failure. ,4
athleticgreens.com,Athletic Greens,Erin S.,2/25/21, After 1 he 45 mins on hold with usps about why my delivery had been held back I called authentic greens directly. They reviewed my contact info made adjustments and shipped my order express since I had already waited so long. ,5
athleticgreens.com,Athletic Greens,Mario D.,2/25/21, Great product just alittle too expensive ,4
athleticgreens.com,Athletic Greens,Ellen W.,2/25/21," My husband and I both love how this makes us feel. We have more energy and are sick less often. 2/3 of our kids also love it so much they always ask for their own glass while we are drinking ours. I don’t know how much it is actually doing or how much is in our heads, but who cares, we all love it! ",5
athleticgreens.com,Athletic Greens,Patricia C.,2/25/21, I could immediately tell the difference in my body when I started. My digestive health has been so much better! ,5
athleticgreens.com,Athletic Greens,Hannia M.,2/24/21, I gave you 5 stars since I've nothing negative to report. On the positive side -- it tastes pretty good especially once you get used to it. ,5
athleticgreens.com,Athletic Greens,Nicky F.,2/24/21," I really appreciate the potency of this product. While it is a bit sweet for me, I feel that there is a large amount of nutrients in the greens and I like how easy it is to add to water or any beverage. ",4
athleticgreens.com,Athletic Greens,Marty G.,2/24/21," I have been taking Athletic Greens for over 5 months and am happy with the results, I also had reached out to Customer support for help and received a great experience. If I were to make a suggestion is the price point is high but that hasn't stopped me from being a loyal customer. Thank you! ",5
athleticgreens.com,Athletic Greens,Teresa P.,2/24/21," Very happy I discovered this product. I set myself up for auto-refills, and I never miss a day. I just drink it with water. It's a little gritty, but it's delicious and smells amazing. I add a couple drops of Athletic Greens Vitamin D3+K2. I'm very careful about what I do and don't consume. This product is worth every dollar. ",5
athleticgreens.com,Athletic Greens,Mark,2/24/21," I've been in a military COVID quarantine for two weeks now, the food here is terrible, very sugar heavy. I don't know where I would be without these travel packs. I have great energy, good gut movement, and I can feel great, despite being cooped up. I appreciate this product and will buy more for my other upcoming quarantines! ",5
athleticgreens.com,Athletic Greens,Josh G.,2/24/21, I've been very happy with Athletic Greens. It's been a great replacement for breakfast ,5
athleticgreens.com,Athletic Greens,Brendon B.,2/24/21," So far I am impressed, I haven't missed a day since receiving athletic greens in the mail and it's a great way to start the morning. After a month of use, I am starting to notice a difference. Perhaps it's good mix of healthy thinking, but I believe the supplements are really helping. ",5
athleticgreens.com,Athletic Greens,Nicholas N.,2/24/21, It tastes great and i no longer feel tired in the morning. It adds to my routine. ,5
athleticgreens.com,Athletic Greens,Robyn S.,2/24/21," First off, AG customer service is fantastic and I love that there is a community facebook page. The product itself is also wonderful. There's a little adjustment period when starting but I can say that I have more energy and overall feel better since starting it. I had trouble with the taste at first but after a few days I actually started liking it and now it's easy to drink every morning. I love that I'm doing something else good for my health and it helps motivate me in other areas of my life. ",5
athleticgreens.com,Athletic Greens,Christopher W.,2/24/21, There's a noticeable difference on the days when I take it and when I don't. Great way to start the morning. No negative side effects that I've seen from other supplements. ,5
athleticgreens.com,Athletic Greens,Paula G.,2/24/21," I love everything about Athletic Greens. I love the feeling as I'm drinking it because my body perks up immediately, The boost to my energy is then sustained across the tough stretch of afternoon, I""m feeling so much less dip in my midday. It's a brilliant design too, with the container not being plastic, and that it sits in my fridge so nicely. I appreciate all of the design choices. It's wonderful to get to integrate this into my day, gain a new-but-easy ritual that leaves me feeling much better about my health. ",5
athleticgreens.com,Athletic Greens,Kristen F.,2/24/21," I feel great, no more bloating, lots of energy, digestive health is much better! ",5
athleticgreens.com,Athletic Greens,Caree W.,2/24/21," It’s been 4 weeks that I have been on athletic greens and even though I don’t “feel” different, I know how beneficial it had been for me because I was having a lot of issues with indigestion which has gone away completely as well as never being regular when it came to going to the bathroom and that has changed. I’m so glad that I found out about athletic greens and that I gave it a chance! ",5
athleticgreens.com,Athletic Greens,Kathy W.,2/24/21, ! ,5
athleticgreens.com,Athletic Greens,Jennie G.,2/24/21, I enjoy the taste of the greens and believe it must be doing my body good considering all it’s packed with. ,5
athleticgreens.com,Athletic Greens,Charles F.,2/24/21," I don't feel much different now that I've been taking Athletic Greens, but the ingredients list is too impressive to NOT take it. I look at it as insurance! ",4
athleticgreens.com,Athletic Greens,Mark B.,2/24/21, It would be great if the subscription model didn't send a plastic scoop with each order. Other than that I've been very happy with the product and service. ,4
athleticgreens.com,Athletic Greens,Susan A.,2/24/21," Beginning my 2nd month of Athletic Greens and I just love the taste and the nutrients that I am certain I receive everyday without wondering if what I'm eating is sufficient. Because, frankly, I know when I rely on my calculations...I am not getting enough. This is easy to implement. I either drink when I first wake up and 30 minutes before the first sip of coffee or after my morning ritual and 30 minutes after the last sip of coffee. Now that's simple and wise! ",5
athleticgreens.com,Athletic Greens,Sarah H.,2/24/21, Really noticed a difference immediately! ,5
athleticgreens.com,Athletic Greens,Shannon L.,2/24/21, Since I’ve been drinking Athletic Greens I feel so much better overall! My energy and stamina is returning after I had gone through menopause.  ,5
athleticgreens.com,Athletic Greens,Amy P.,2/24/21, This is a great product but I am unable to continue using it due to a new medical diagnosis and they do not want me on extra unknown supplements at this time. I may be back down the road. ,4
athleticgreens.com,Athletic Greens,Molly L.,2/24/21, I love it!! It gives me energy! ,5
athleticgreens.com,Athletic Greens,June M.,2/24/21," Unfortunately, I have not realized any health benefits or changes, so I've cancelled my subscription and requested a refund. The product mixes easily and is palatable. Thank you. ",1
athleticgreens.com,Athletic Greens,Anita K.,2/24/21, Yummy & energizing. I feel balanced throughout the day when I drink my greens in the morning! ,5
